2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
323,3.6,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,3.6,13.9,0.0,0.0,0.0,0.0,0.0
324,2.8,0.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.4,24.4,0.0,0.0,0.0,5.6,22.5,0.0,0.8,0.0,0.0,0.0
325,0.0,35.8,0.0,0.0,8.4,0.0,0.4,0.0,0.0,2.8,0.0,0.0,0.0,0.0,10.2,14.1,0.0,0.0,0.0,0.0,0.0
326,0.0,5.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,25.6,0.0,0.0,4.6,0.0,1.4
327,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,10.2,0.0,65.0,0.0,0.8,0.0,0.0,83.2,0.0,20.8,5.2,0.0,0.0
328,2.6,50.0,0.0,0.0,8.2,1.4,0.0,0.0,23.6,0.0,5.0,0.0,0.0,0.0,4.2,26.0,0.0,0.6,0.0,0.0,0.0
329,0.6,22.2,0.0,0.0,1.0,59.0,0.8,0.0,45.6,0.0,1.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.8
330,0.0,2.0,8.6,0.0,37.2,4.4,18.2,0.0,24.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,0.0,3.0,76.0,0.0,39.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.8
332,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,0.0,0.0,2.0,0.0,0.0,14.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
334,0.0,0.8,4.8,0.0,0.0,0.0,5.4,2.0,0.0,6.2,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,3.4,5.6,0.0
335,0.0,0.0,7.0,3.2,2.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,28.7,0.0,0.0,66.2,0.0,0.0,2.0,2.4,0.0
336,0.0,0.0,44.4,0.0,0.0,1.4,0.2,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,4.2,0.6,0.0,0.0,0.0,0.0
337,0.2,0.0,0.0,0.0,0.0,0.2,1.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4,0.0,47.4,0.0,0.4,0.0,0.0,0.0,15.5,6.2,0.0
339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,13.7,0.0,7.5,0.0,29.0,0.0,14.6,0.0,0.0
340,0.0,0.0,0.0,0.0,38.6,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,4.6,0.0,9.5,17.3,0.0,0.0,0.0
341,0.0,0.0,0.0,2.6,16.6,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.3,1.2
343,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.2,0.0,0.0,26.6,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.6,0.0,0.4
344,0.0,0.0,1.6,0.0,41.0,0.4,0.0,0.0,3.6,0.0,15.3,0.0,0.0,4.0,0.0,0.0,0.4,0.0,12.7,0.0,0.0
345,1.0,0.0,0.0,0.0,23.4,0.6,0.0,0.0,31.2,0.0,0.0,0.0,0.0,4.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0
346,27.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
347,1.4,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,8.4,0.6,0.0,0.6,0.0,0.0
348,0.0,0.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,0.0,0.0,0.0,11.3,0.0,1.8
349,0.0,0.0,0.0,16.6,0.0,1.4,0.8,3.6,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
350,0.0,0.0,0.0,0.0,0.0,41.6,53.2,0.0,0.0,0.0,7.7,6.0,0.0,0.0,0.0,0.2,3.4,0.0,49.9,0.0,0.0
351,0,0.0,0.0,0.0,0.0,55.8,25.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0
352,0,0.0,0.0,0.0,0.0,28.8,19.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,0,0.0,0.0,0.0,0.0,23.2,3.6,0.0,0.0,71.2,0.0,0.0,0.0,24.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0
354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,58.1,0.0,44.4,26.6,0.0,0.0,0.0,0.6
355,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.2,30.8,0.0,0.0,0.0,0.0
356,0,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,6.2,0.0,0.0
357,0,0,0.0,0,0.0,0.4,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,23.6,0.0,0.2,0.0
358,0,0,0.0,0,0.0,1.0,2.4,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0
359,0,0,0,0,0.0,3.8,0.0,0.0,0.0,18.3,1.2,0.0,0.0,0.0,0.0,0.0,0.2,6.3,0.0,0.0,0.0
360,0,0,0,0,0.2,0,0,0.0,0.0,34.2,0.0,0.0,1.0,0.0,0.4,0.0,11.9,0.2,0.0,0.0,0.0
361,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,0,0,0,0,0,0,0,0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,22.4,0.0,0.0,0.0,0.0
363,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
364,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
365,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0,0.6,13.9,0.0
